nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
20,0.4,1,FALSE,1,0,20,5,1,19,blueBalloon.png,32,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
57,0.94,0,TRUE,1,0,20,9,1,19,blueBalloon.png,56,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
22,0.43,1.1,FALSE,1,0,20,15,1,19,blueBalloon.png,92,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
22,0.43,1.1,FALSE,1,0,20,10,1,19,blueBalloon.png,62,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
23,0.445,1.15,FALSE,1,0,20,7,1,19,blueBalloon.png,44,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
41,0.715,2.05,FALSE,1,0,20,13,1,19,blueBalloon.png,80,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
20,0.4,1,FALSE,1,0,20,11,1,19,blueBalloon.png,68,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
23,0.445,1.15,FALSE,1,0,20,17,1,19,blueBalloon.png,104,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,1,m,21,001,2020-07-07_14h01.57.582,bart,3.1.3,60
