nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
5,0.175,0.25,FALSE,1,0,20,5,1,19,blueBalloon.png,32,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
6,0.19,0.3,FALSE,1,0,20,9,1,19,blueBalloon.png,56,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
9,0.235,0.45,FALSE,1,0,20,15,1,19,blueBalloon.png,92,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
11,0.265,0.55,FALSE,1,0,20,10,1,19,blueBalloon.png,62,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
10,0.25,0.5,FALSE,1,0,20,7,1,19,blueBalloon.png,44,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
20,0.4,1,FALSE,1,0,20,13,1,19,blueBalloon.png,80,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
20,0.4,1,FALSE,1,0,20,11,1,19,blueBalloon.png,68,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
20,0.4,1,FALSE,1,0,20,17,1,19,blueBalloon.png,104,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
1,0.115,0.05,FALSE,1,0,20,6,1,19,blueBalloon.png,38,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
0,0.1,0,FALSE,1,0,20,4,1,19,blueBalloon.png,26,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
0,0.1,0,FALSE,1,0,20,19,1,19,blueBalloon.png,116,112,m,40,004,2019-10-22_17h49.32.482,bart,3.1.3,60
