nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
10,0.25,0.5,FALSE,1,0,20,5,1,19,blueBalloon.png,32,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
11,0.265,0.55,FALSE,1,0,20,9,1,19,blueBalloon.png,56,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
9,0.235,0.45,FALSE,1,0,20,2,1,19,blueBalloon.png,14,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
10,0.25,0.5,FALSE,1,0,20,15,1,19,blueBalloon.png,92,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
10,0.25,0.5,FALSE,1,0,20,10,1,19,blueBalloon.png,62,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
4,0.16,0.2,FALSE,1,0,20,7,1,19,blueBalloon.png,44,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
7,0.205,0.35,FALSE,1,0,20,13,1,19,blueBalloon.png,80,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
8,0.22,0.4,FALSE,1,0,20,11,1,19,blueBalloon.png,68,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
9,0.235,0.45,FALSE,1,0,20,17,1,19,blueBalloon.png,104,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
8,0.22,0.4,FALSE,1,0,20,1,1,19,blueBalloon.png,8,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
9,0.235,0.45,FALSE,1,0,20,6,1,19,blueBalloon.png,38,1,F,25,004,2020-10-12_13h05.02.732,bart,3.1.3,60
