nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
33,0.58,0,TRUE,1,0,20,5,1,19,blueBalloon.png,32,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
23,0.445,1.15,FALSE,1,0,20,9,1,19,blueBalloon.png,56,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
48,0.82,2.4,FALSE,1,0,20,15,1,19,blueBalloon.png,92,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
24,0.46,1.2,FALSE,1,0,20,10,1,19,blueBalloon.png,62,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
45,0.76,0,TRUE,1,0,20,7,1,19,blueBalloon.png,44,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
23,0.445,1.15,FALSE,1,0,20,13,1,19,blueBalloon.png,80,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
42,0.73,2.1,FALSE,1,0,20,11,1,19,blueBalloon.png,68,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
81,1.315,4.05,FALSE,1,0,20,17,1,19,blueBalloon.png,104,,,,004,2020-07-11_20h57.12.997,bart,3.1.3,60
